Degree,Log_frequency
120,4.997212273764115
121,4.976733742420574
122,5.081404364984463
123,5.099866427824198
124,5.003946305945459
125,5.1298987149230735
126,4.997212273764115
127,5.123963979403259
128,5.0106352940962555
129,4.875197323201151
130,5.135798437050261
131,4.9344739331306915
132,4.859812404361672
133,4.919980925828125
134,4.9344739331306915
135,4.927253685157204
136,4.867534450455582
137,4.976733742420574
138,4.875197323201151
139,4.736198448394496
140,4.787491742782046
141,4.9344739331306915
142,4.962844630259907
143,4.727387818712341
144,4.867534450455582
145,4.7535901911063645
146,4.700480365792416
147,4.820281565605037
148,4.736198448394496
149,4.867534450455582
150,4.718498871295094
151,4.867534450455582
152,4.663439094112067
153,4.762173934797756
154,4.672828834461906
155,4.454347296253507
156,4.74493212836325
157,4.6443908991413725
158,4.672828834461906
159,4.700480365792416
160,4.48863636973214
161,4.6913478822291435
162,4.727387818712341
163,4.499809670330265
164,4.48863636973214
165,4.465908118654584
166,4.454347296253507
167,4.477336814478206
168,4.584967478670571
169,4.532599493153255
170,4.394449154672438
171,4.499809670330265
172,4.31748811353631
173,4.624972813284271
174,4.605170185988091
175,4.51085950651685
176,4.68213122712422
177,4.477336814478206
178,4.3694478524670215
179,4.543294782270004
180,4.127134385045092
181,4.2484952420493585
182,4.304065093204169
183,4.3694478524670215
184,4.477336814478206
185,4.2626798770413155
186,4.406719247264253
187,4.204692619390966
188,4.23410650459726
189,4.382026634673881
190,4.219507705176107
191,4.2484952420493585
192,4.1588830833596715
193,4.2484952420493585
194,4.07753744390572
195,4.174387269895637
196,4.204692619390966
197,4.2484952420493585
198,4.219507705176107
199,4.330733340286331
200,4.143134726391533
201,4.143134726391533
202,4.025351690735149
203,4.025351690735149
204,4.110873864173311
205,4.025351690735149
206,4.060443010546419
207,4.23410650459726
208,4.025351690735149
209,3.951243718581427
210,4.189654742026425
211,4.2484952420493585
212,4.127134385045092
213,4.060443010546419
214,4.219507705176107
215,4.3694478524670215
216,4.127134385045092
217,4.189654742026425
218,4.060443010546419
219,3.9318256327243257
220,3.912023005428146
221,4.04305126783455
222,4.219507705176107
223,4.174387269895637
224,4.1588830833596715
225,4.007333185232471
226,3.9318256327243257
227,3.9318256327243257
228,3.784189633918261
229,3.8066624897703196
230,4.143134726391533
231,4.110873864173311
232,3.6888794541139363
233,4.127134385045092
234,3.6888794541139363
235,3.951243718581427
236,3.7612001156935624
237,3.828641396489095
238,3.828641396489095
239,3.8918202981106265
240,3.8066624897703196
241,3.784189633918261
242,3.912023005428146
243,3.8501476017100584
244,3.9318256327243257
245,3.7612001156935624
246,3.737669618283368
247,3.6888794541139363
248,3.5553480614894135
249,3.6375861597263857
250,3.58351893845611
251,3.784189633918261
252,3.5553480614894135
253,3.784189633918261
254,3.7612001156935624
255,3.6888794541139363
256,3.58351893845611
257,3.4965075614664802
258,3.295836866004329
259,3.6888794541139363
260,3.912023005428146
261,3.737669618283368
262,3.8712010109078907
263,3.8501476017100584
264,3.5553480614894135
265,3.784189633918261
266,3.6375861597263857
267,3.8066624897703196
268,3.58351893845611
269,3.4965075614664802
270,3.8501476017100584
271,3.6109179126442243
272,3.6109179126442243
273,3.8712010109078907
274,3.4011973816621555
275,3.6109179126442243
276,3.6635616461296463
277,3.6888794541139363
278,3.4657359027997265
279,3.5553480614894135
280,3.58351893845611
281,3.6635616461296463
282,3.6109179126442243
283,3.7612001156935624
284,3.526360524616161
285,3.6888794541139363
286,3.4657359027997265
287,3.4657359027997265
288,3.6375861597263857
289,3.737669618283368
290,3.044522437723423
291,3.6109179126442243
292,3.6375861597263857
293,3.4011973816621555
294,3.6109179126442243
295,3.4339872044851463
296,3.4657359027997265
297,3.5553480614894135
298,3.58351893845611
299,3.5553480614894135
300,3.3672958299864737
301,3.332204510175204
302,3.044522437723423
303,3.5553480614894135
304,3.3672958299864737
305,3.4011973816621555
306,3.4965075614664802
307,3.6375861597263857
308,2.995732273553991
309,3.7135720667043075
310,3.7135720667043075
311,3.4011973816621555
312,3.4965075614664802
313,3.1780538303479453
314,3.4339872044851463
315,3.4011973816621555
316,3.526360524616161
317,3.5553480614894135
318,3.2188758248682006
319,3.3672958299864737
320,3.4965075614664802
321,3.5553480614894135
322,3.526360524616161
323,3.1354942159291497
324,3.2580965380214817
325,3.332204510175204
326,3.3672958299864737
327,3.4965075614664802
328,3.58351893845611
329,3.2188758248682006
330,3.295836866004329
331,3.1780538303479453
332,3.6888794541139363
333,3.3672958299864737
334,3.3672958299864737
335,3.1354942159291497
336,3.5553480614894135
337,3.4011973816621555
338,3.3672958299864737
339,3.044522437723423
340,3.1354942159291497
341,3.4011973816621555
342,3.7135720667043075
343,3.3672958299864737
344,3.4339872044851463
345,3.4965075614664802
346,3.4965075614664802
347,3.1780538303479453
348,3.3672958299864737
349,2.995732273553991
350,3.2580965380214817
351,3.1354942159291497
352,3.6375861597263857
353,3.4339872044851463
354,3.4011973816621555
355,3.0910424533583156
356,3.332204510175204
357,3.332204510175204
358,3.4339872044851463
359,2.995732273553991
360,3.2188758248682006
361,3.526360524616161
362,3.044522437723423
363,3.4011973816621555
364,3.4339872044851463
365,3.044522437723423
366,3.4339872044851463
367,3.4657359027997265
368,3.332204510175204
369,3.1354942159291497
370,3.044522437723423
371,3.2188758248682006
372,3.1780538303479453
373,3.044522437723423
374,3.1354942159291497
375,3.4011973816621555
376,3.1354942159291497
377,3.4011973816621555
378,3.0910424533583156
379,3.4965075614664802
380,3.044522437723423
381,3.58351893845611
382,3.4011973816621555
383,2.9444389791664403
384,3.3672958299864737
385,3.332204510175204
386,3.4965075614664802
387,3.526360524616161
388,3.1780538303479453
389,3.1780538303479453
390,2.9444389791664403
391,3.2188758248682006
392,3.2188758248682006
393,3.295836866004329
394,3.1354942159291497
395,3.4339872044851463
396,2.6390573296152584
397,3.332204510175204
398,2.9444389791664403
399,3.2188758248682006
400,3.2580965380214817
401,2.70805020110221
402,3.1354942159291497
403,3.1780538303479453
404,2.995732273553991
405,2.772588722239781
406,2.9444389791664403
407,3.1354942159291497
408,2.995732273553991
409,3.044522437723423
410,2.8903717578961645
411,3.044522437723423
412,2.0794415416798357
413,3.295836866004329
414,3.2188758248682006
415,2.5649493574615367
416,2.70805020110221
417,2.772588722239781
418,1.9459101490553132
419,2.4849066497880004
420,2.9444389791664403
421,3.044522437723423
422,2.5649493574615367
423,2.4849066497880004
424,2.4849066497880004
425,2.9444389791664403
426,2.0794415416798357
427,2.772588722239781
428,2.3025850929940455
429,2.3978952727983707
430,2.6390573296152584
431,2.8903717578961645
432,2.772588722239781
433,2.9444389791664403
434,2.833213344056216
435,2.772588722239781
436,2.70805020110221
437,2.4849066497880004
438,2.772588722239781
439,2.197224577336219
440,2.197224577336219
441,2.5649493574615367
442,2.197224577336219
443,2.772588722239781
444,2.5649493574615367
445,2.3978952727983707
446,2.3025850929940455
447,2.5649493574615367
448,2.6390573296152584
449,2.833213344056216
450,2.772588722239781
451,2.4849066497880004
452,1.9459101490553132
453,2.3978952727983707
454,2.4849066497880004
455,2.772588722239781
456,2.0794415416798357
457,2.772588722239781
458,2.3978952727983707
459,2.3978952727983707
460,2.3025850929940455
461,2.3978952727983707
462,2.6390573296152584
463,2.197224577336219
464,2.4849066497880004
465,2.3025850929940455
466,2.3978952727983707
467,1.791759469228055
468,2.4849066497880004
469,2.4849066497880004
470,2.5649493574615367
471,2.4849066497880004
472,2.4849066497880004
473,2.197224577336219
474,2.0794415416798357
475,2.197224577336219
476,2.197224577336219
477,2.3978952727983707
478,2.0794415416798357
479,2.70805020110221
480,2.3978952727983707
481,2.772588722239781
482,1.791759469228055
483,2.6390573296152584
484,2.0794415416798357
485,2.6390573296152584
486,2.3978952727983707
487,1.791759469228055
488,2.3025850929940455
489,2.5649493574615367
490,2.3025850929940455
491,2.6390573296152584
492,2.3978952727983707
493,2.3025850929940455
494,1.9459101490553132
495,2.0794415416798357
496,2.197224577336219
497,1.9459101490553132
498,2.197224577336219
499,1.791759469228055
500,2.0794415416798357
501,2.4849066497880004
502,2.70805020110221
503,1.9459101490553132
504,2.3025850929940455
505,2.3978952727983707
506,2.3978952727983707
507,1.9459101490553132
508,1.791759469228055
509,2.833213344056216
510,2.3025850929940455
511,2.0794415416798357
512,2.0794415416798357
513,2.0794415416798357
514,2.70805020110221
515,2.0794415416798357
516,1.9459101490553132
517,2.0794415416798357
518,2.0794415416798357
519,2.197224577336219
520,1.791759469228055
521,1.791759469228055
522,2.0794415416798357
523,1.791759469228055
524,1.9459101490553132
526,1.9459101490553132
527,1.6094379124341003
528,1.791759469228055
529,2.5649493574615367
530,2.197224577336219
531,2.0794415416798357
532,2.197224577336219
533,1.9459101490553132
534,2.0794415416798357
535,1.6094379124341003
536,2.4849066497880004
537,1.791759469228055
538,2.6390573296152584
539,2.0794415416798357
540,2.3025850929940455
541,2.5649493574615367
542,2.5649493574615367
543,2.0794415416798357
544,2.3978952727983707
545,1.3862943611198906
546,2.3025850929940455
547,1.6094379124341003
548,1.3862943611198906
549,2.4849066497880004
550,2.3025850929940455
551,2.0794415416798357
552,1.3862943611198906
553,2.197224577336219
554,2.197224577336219
555,2.197224577336219
556,2.0794415416798357
557,1.791759469228055
558,1.791759469228055
559,2.6390573296152584
560,1.9459101490553132
561,1.9459101490553132
562,2.3978952727983707
563,2.3025850929940455
564,1.6094379124341003
565,2.197224577336219
566,1.9459101490553132
567,2.197224577336219
568,2.3025850929940455
569,1.6094379124341003
570,2.3025850929940455
571,1.6094379124341003
572,1.791759469228055
573,1.0986122886681096
574,2.0794415416798357
575,1.0986122886681096
576,2.197224577336219
577,1.791759469228055
578,0.6931471805599453
579,2.197224577336219
580,2.197224577336219
581,1.791759469228055
582,2.0794415416798357
583,1.791759469228055
584,1.791759469228055
585,0.6931471805599453
586,2.0794415416798357
587,1.3862943611198906
588,2.0794415416798357
589,2.0794415416798357
590,1.6094379124341003
591,1.0986122886681096
592,1.791759469228055
593,1.9459101490553132
594,1.6094379124341003
595,1.6094379124341003
596,0.6931471805599453
597,1.9459101490553132
598,1.0986122886681096
599,2.0794415416798357
600,1.3862943611198906
601,2.5649493574615367
602,1.791759469228055
603,2.3978952727983707
604,1.3862943611198906
605,1.3862943611198906
606,1.3862943611198906
607,1.6094379124341003
608,2.3025850929940455
609,1.3862943611198906
610,1.0986122886681096
611,1.3862943611198906
612,1.9459101490553132
613,1.0986122886681096
614,1.6094379124341003
615,1.791759469228055
616,1.9459101490553132
617,1.6094379124341003
618,1.3862943611198906
619,2.3025850929940455
620,1.9459101490553132
621,1.6094379124341003
622,1.6094379124341003
623,1.3862943611198906
624,1.3862943611198906
625,1.791759469228055
626,2.3025850929940455
627,1.6094379124341003
628,2.3978952727983707
629,1.6094379124341003
630,1.0986122886681096
631,1.9459101490553132
632,0.6931471805599453
633,1.3862943611198906
634,0.0
635,1.6094379124341003
636,2.0794415416798357
637,1.3862943611198906
638,0.0
639,1.9459101490553132
640,1.6094379124341003
641,2.0794415416798357
642,2.3025850929940455
643,1.3862943611198906
644,0.0
645,2.0794415416798357
646,2.0794415416798357
647,1.0986122886681096
648,1.3862943611198906
649,1.3862943611198906
650,1.0986122886681096
651,1.0986122886681096
652,1.6094379124341003
653,1.3862943611198906
654,1.791759469228055
655,1.0986122886681096
656,0.6931471805599453
657,1.6094379124341003
658,1.0986122886681096
659,1.6094379124341003
660,1.791759469228055
661,1.0986122886681096
662,1.9459101490553132
663,1.0986122886681096
664,1.9459101490553132
665,1.791759469228055
666,1.791759469228055
667,1.791759469228055
668,1.3862943611198906
669,2.0794415416798357
670,1.0986122886681096
671,1.6094379124341003
672,0.6931471805599453
673,1.3862943611198906
674,1.0986122886681096
675,1.3862943611198906
676,0.0
677,1.791759469228055
678,1.3862943611198906
679,1.6094379124341003
680,1.0986122886681096
681,1.0986122886681096
682,0.6931471805599453
683,1.6094379124341003
684,1.0986122886681096
685,1.3862943611198906
686,1.6094379124341003
688,1.9459101490553132
689,1.3862943611198906
690,1.3862943611198906
691,0.0
692,2.6390573296152584
693,0.0
694,1.3862943611198906
695,1.6094379124341003
696,0.6931471805599453
697,0.6931471805599453
698,1.3862943611198906
699,1.0986122886681096
700,1.0986122886681096
701,1.791759469228055
702,1.6094379124341003
703,1.791759469228055
704,0.0
705,0.0
706,1.0986122886681096
707,1.791759469228055
708,2.197224577336219
709,1.0986122886681096
710,1.3862943611198906
711,0.6931471805599453
713,0.6931471805599453
714,0.6931471805599453
715,0.6931471805599453
716,1.0986122886681096
717,1.6094379124341003
718,1.6094379124341003
719,0.0
720,1.6094379124341003
721,0.0
722,1.6094379124341003
723,1.0986122886681096
724,1.0986122886681096
725,1.791759469228055
726,1.791759469228055
727,0.6931471805599453
728,0.0
729,0.6931471805599453
730,1.6094379124341003
731,1.0986122886681096
732,1.3862943611198906
733,1.6094379124341003
734,1.3862943611198906
735,1.0986122886681096
736,1.0986122886681096
737,0.6931471805599453
738,0.0
739,1.0986122886681096
740,0.0
741,0.0
742,1.0986122886681096
743,1.3862943611198906
744,1.6094379124341003
745,1.6094379124341003
746,1.0986122886681096
747,0.6931471805599453
748,1.791759469228055
749,1.791759469228055
750,1.3862943611198906
751,1.9459101490553132
752,1.3862943611198906
753,1.6094379124341003
754,1.0986122886681096
755,1.0986122886681096
756,0.6931471805599453
757,1.6094379124341003
758,0.6931471805599453
759,0.6931471805599453
760,1.3862943611198906
761,1.0986122886681096
762,1.6094379124341003
763,0.6931471805599453
764,1.6094379124341003
765,1.6094379124341003
766,0.6931471805599453
767,1.6094379124341003
768,0.6931471805599453
769,0.6931471805599453
770,1.0986122886681096
771,1.0986122886681096
772,1.0986122886681096
773,0.6931471805599453
774,1.0986122886681096
775,0.0
776,1.3862943611198906
777,1.0986122886681096
778,0.6931471805599453
779,0.6931471805599453
780,1.0986122886681096
781,1.791759469228055
782,1.3862943611198906
783,1.6094379124341003
784,0.6931471805599453
785,1.6094379124341003
786,1.6094379124341003
787,1.0986122886681096
788,0.0
789,1.3862943611198906
790,1.6094379124341003
791,1.6094379124341003
792,0.0
793,1.3862943611198906
794,1.0986122886681096
795,1.0986122886681096
796,1.0986122886681096
797,1.6094379124341003
798,1.0986122886681096
799,1.791759469228055
801,0.6931471805599453
803,1.3862943611198906
804,0.6931471805599453
805,1.791759469228055
806,1.3862943611198906
807,1.0986122886681096
808,1.6094379124341003
809,1.6094379124341003
810,0.0
811,1.6094379124341003
812,1.3862943611198906
813,0.0
814,0.0
815,0.6931471805599453
816,0.6931471805599453
817,1.3862943611198906
818,1.791759469228055
819,1.0986122886681096
820,1.9459101490553132
822,1.0986122886681096
823,1.3862943611198906
824,1.0986122886681096
825,1.791759469228055
826,1.9459101490553132
827,0.6931471805599453
828,1.3862943611198906
829,1.6094379124341003
830,1.6094379124341003
831,1.3862943611198906
832,1.3862943611198906
833,0.0
834,0.6931471805599453
835,0.6931471805599453
837,0.0
838,0.0
839,0.0
840,1.0986122886681096
841,1.0986122886681096
842,1.3862943611198906
843,1.6094379124341003
844,1.3862943611198906
845,0.6931471805599453
846,0.0
847,0.6931471805599453
848,1.9459101490553132
849,0.6931471805599453
850,1.0986122886681096
851,0.0
852,1.3862943611198906
853,1.6094379124341003
855,1.3862943611198906
856,1.791759469228055
857,1.0986122886681096
858,0.6931471805599453
859,1.0986122886681096
860,1.3862943611198906
861,1.0986122886681096
862,0.6931471805599453
863,1.6094379124341003
864,1.6094379124341003
865,1.3862943611198906
866,1.791759469228055
867,1.0986122886681096
868,1.791759469228055
869,1.0986122886681096
870,1.0986122886681096
871,1.0986122886681096
872,0.0
873,0.0
874,0.6931471805599453
875,1.9459101490553132
876,1.0986122886681096
877,1.3862943611198906
878,1.791759469228055
879,1.3862943611198906
880,1.6094379124341003
881,1.3862943611198906
882,1.0986122886681096
883,1.0986122886681096
884,0.6931471805599453
885,1.791759469228055
886,1.9459101490553132
887,1.0986122886681096
888,1.3862943611198906
889,1.791759469228055
890,2.0794415416798357
891,1.9459101490553132
892,2.197224577336219
893,1.0986122886681096
894,1.6094379124341003
895,1.6094379124341003
896,2.197224577336219
897,0.6931471805599453
898,1.9459101490553132
899,1.6094379124341003
900,2.0794415416798357
901,0.6931471805599453
902,1.9459101490553132
903,1.3862943611198906
904,2.197224577336219
905,0.6931471805599453
906,1.0986122886681096
907,1.0986122886681096
908,2.197224577336219
909,2.0794415416798357
910,2.4849066497880004
911,0.6931471805599453
912,1.9459101490553132
913,1.3862943611198906
914,1.0986122886681096
915,1.0986122886681096
916,1.791759469228055
917,2.4849066497880004
918,1.6094379124341003
919,0.6931471805599453
920,1.3862943611198906
921,1.6094379124341003
922,1.9459101490553132
923,1.9459101490553132
924,1.0986122886681096
925,2.3978952727983707
926,1.791759469228055
927,1.3862943611198906
928,1.791759469228055
929,2.197224577336219
930,2.3025850929940455
931,2.197224577336219
932,1.9459101490553132
933,1.791759469228055
934,2.0794415416798357
935,2.3025850929940455
936,1.791759469228055
937,1.3862943611198906
938,1.9459101490553132
939,2.197224577336219
940,2.0794415416798357
941,2.3025850929940455
942,1.6094379124341003
943,1.3862943611198906
944,1.791759469228055
945,1.791759469228055
946,2.0794415416798357
947,2.0794415416798357
948,1.6094379124341003
949,1.3862943611198906
950,1.0986122886681096
951,1.3862943611198906
952,2.3025850929940455
953,2.0794415416798357
954,2.70805020110221
955,2.0794415416798357
956,1.3862943611198906
957,2.3978952727983707
958,0.6931471805599453
959,1.791759469228055
960,1.0986122886681096
961,1.6094379124341003
962,2.3025850929940455
963,2.197224577336219
964,1.0986122886681096
965,2.3978952727983707
966,2.0794415416798357
967,2.197224577336219
968,1.791759469228055
969,2.0794415416798357
970,1.9459101490553132
971,2.0794415416798357
972,2.197224577336219
973,2.3025850929940455
974,2.0794415416798357
975,1.791759469228055
976,1.9459101490553132
977,2.6390573296152584
978,2.4849066497880004
979,2.0794415416798357
980,2.3025850929940455
981,2.4849066497880004
982,2.6390573296152584
983,2.5649493574615367
984,2.4849066497880004
985,3.0910424533583156
986,3.0910424533583156
987,3.2188758248682006
988,2.70805020110221
989,3.0910424533583156
990,3.3672958299864737
991,3.3672958299864737
992,3.6109179126442243
993,3.2188758248682006
994,3.4011973816621555
995,2.995732273553991
996,3.4657359027997265
997,3.526360524616161
998,3.58351893845611
999,3.6888794541139363
1000,4.143134726391533
1001,3.1780538303479453
1002,1.6094379124341003
1003,2.0794415416798357
1004,2.70805020110221
1005,2.3025850929940455
1006,1.9459101490553132
1007,1.9459101490553132
1008,2.3025850929940455
1009,1.6094379124341003
1010,1.9459101490553132
1011,1.6094379124341003
1012,1.0986122886681096
1013,1.791759469228055
1014,1.791759469228055
1015,1.3862943611198906
1016,1.0986122886681096
1017,1.6094379124341003
1018,1.3862943611198906
1019,1.0986122886681096
1020,0.6931471805599453
1021,0.6931471805599453
1022,1.6094379124341003
1023,0.6931471805599453
1024,1.0986122886681096
1025,1.0986122886681096
1026,1.3862943611198906
1027,0.0
1028,0.6931471805599453
1029,1.0986122886681096
1030,0.6931471805599453
1031,1.3862943611198906
1032,0.0
1033,1.6094379124341003
1034,0.6931471805599453
1035,0.0
1036,0.6931471805599453
1037,0.6931471805599453
1038,0.6931471805599453
1039,0.6931471805599453
1040,1.3862943611198906
1042,0.6931471805599453
1043,0.0
1044,1.0986122886681096
1048,0.6931471805599453
1051,0.0
1052,0.0
1053,0.6931471805599453
1054,1.0986122886681096
1061,0.0
1063,0.6931471805599453
1064,0.6931471805599453
1065,0.0
1073,0.0
1075,0.0
1076,1.0986122886681096
1077,0.6931471805599453
1083,0.0
1085,0.0
1086,0.0
1104,0.0
1113,0.0
1115,0.0
1120,0.0
1123,0.0
1130,0.0
1141,0.0
1143,0.0
1159,0.0
1208,0.0
1237,0.0
1252,0.0
1323,0.0
1474,0.0
