Time (days),Normalized flux
52.02358000000095,0.0360880078051797
52.80909000000247,0.0415679220740806
53.02479000000312,0.0318105737964276
53.76716000000306,0.0328071501524193
53.78667000000132,0.034643131586589
53.81345000000147,0.0341990091610686
54.76662000000215,0.0344951815688615
54.78775999999925,0.0310099284480213
54.78868000000512,0.0332626294781339
55.01723000000493,0.0356346264757419
55.88352999999916,0.034791386611296
56.02200000000448,0.033056540713786
56.04904000000533,0.0315565358563502
56.83837000000494,0.0321631982685546
56.85887000000366,0.0325453962161732
56.90254999999888,0.0345585986671914
57.787570000000414,0.0290953915340096
57.78943000000436,0.0322488819168912
57.86097000000154,0.0350887475522127
58.00160000000324,0.0318343742234922
58.862440000004426,0.0296925098698472
58.98019000000204,0.0320756402063206
59.794480000004114,0.0302545006418494
59.870600000002014,0.0294021550605874
60.79233000000386,0.0274722644415055
60.87971000000107,0.0267845240012159
60.880629999999655,0.0283981507596357
60.89184000000387,0.0274269012907685
61.90174000000116,0.0297871873174458
61.92152999999962,0.0276040034994478
62.80917000000045,0.0254884282452651
62.9015800000052,0.0268325658775135
62.91782000000239,0.0273181236728408
63.79248000000371,0.0266267236998318
63.79390000000421,0.0296478715212107
65.90409000000363,0.0257510579085843
65.91935999999987,0.0211194929818397
66.91565999999875,0.0262910922890084
66.91657000000123,0.0216136565506996
66.94282000000385,0.0214955432211708
67.92122000000381,0.0218943378510086
67.93514000000141,0.0246308703966937
71.94138000000385,0.0197004573369859
71.95537000000331,0.0189103953498477
72.91393000000244,0.0175090100302938
72.91485000000102,0.0194663342065995
73.95446000000084,0.0163878913915498
73.98171000000002,0.0160262120515841
74.00632000000041,0.0163143528728818
74.7650100000028,0.0149943761810272
74.94119000000501,0.0202971316012909
74.95778000000428,0.0177429096428959
75.77534000000014,0.0125385767906593
75.98460000000341,0.0110511259355055
76.00050000000192,0.0128810229925473
76.95354999999836,0.0171556625092565
76.97749000000476,0.0153811954637193
76.99250000000029,0.0166998551128599
77.74388000000181,0.0209510831855424
77.76467000000412,0.0138522043948376
77.78882000000158,0.0172602314062066
78.93041000000085,0.0174924635132521
78.95348000000376,0.0069394742866781
78.96328000000358,0.0106937768308353
78.97673000000214,0.0155799608156463
79.85820999999851,0.0122684121032532
79.86925000000338,0.0156471298710604
79.94873999999982,0.0145476477517857
80.7459100000051,0.0137850564152176
80.76499000000331,0.0122860731122955
81.77344000000448,0.0139759554068186
82.75586000000476,0.0086710954816555
82.77608000000328,0.0129032923756923
84.75658000000112,0.0084431655538119
84.7575399999987,0.0098881118324685
85.75160000000324,0.0090753573474521
85.76310999999987,0.0079715619549162
85.85410000000411,0.0111728258744086
86.83011999999871,0.0094837362734167
86.87026999999944,0.0066199689915968
87.77486000000499,0.0073508508659374
87.7757700000002,0.0080640387380539
87.79621000000043,0.0071449726700157
87.81784000000334,0.0058098988435715
93.74928999999976,0.0056376008105661
98.88290000000416,0.0022862318397316
101.89858000000096,0.0
104.77423000000272,0.0003283080370817
105.87136000000464,7.604516992533015e-05
