Degree,Log_frequency
179,3.7612001156935624
180,3.737669618283368
181,3.3672958299864737
182,3.332204510175204
183,3.58351893845611
184,3.3672958299864737
185,3.4339872044851463
186,3.2188758248682006
187,3.6375861597263857
188,3.2188758248682006
189,3.4339872044851463
190,3.4339872044851463
191,3.58351893845611
192,3.4011973816621555
193,3.4339872044851463
194,3.1780538303479453
195,3.6635616461296463
196,3.3672958299864737
197,3.1354942159291497
198,3.5553480614894135
199,3.2188758248682006
200,3.2580965380214817
201,3.526360524616161
202,2.995732273553991
203,3.2188758248682006
204,3.295836866004329
205,3.6109179126442243
206,3.3672958299864737
207,3.1780538303479453
208,3.2580965380214817
209,3.1780538303479453
210,3.2188758248682006
211,2.5649493574615367
212,3.044522437723423
213,3.044522437723423
214,3.3672958299864737
215,2.833213344056216
216,3.1354942159291497
217,3.1354942159291497
218,3.044522437723423
219,3.295836866004329
220,3.0910424533583156
221,3.295836866004329
222,2.772588722239781
223,2.995732273553991
224,3.2188758248682006
225,3.1354942159291497
226,2.995732273553991
227,2.197224577336219
228,2.995732273553991
229,2.772588722239781
230,2.70805020110221
231,2.70805020110221
232,2.3025850929940455
233,2.70805020110221
234,2.9444389791664403
235,2.9444389791664403
236,2.8903717578961645
237,2.5649493574615367
238,2.70805020110221
239,2.833213344056216
240,3.332204510175204
241,3.1354942159291497
242,2.6390573296152584
243,2.4849066497880004
244,2.8903717578961645
245,2.772588722239781
246,2.70805020110221
247,2.8903717578961645
248,2.4849066497880004
249,3.0910424533583156
250,2.833213344056216
251,2.8903717578961645
252,2.3978952727983707
253,2.6390573296152584
254,3.0910424533583156
255,2.995732273553991
256,2.5649493574615367
257,2.70805020110221
258,2.4849066497880004
259,2.6390573296152584
260,2.5649493574615367
261,2.772588722239781
262,2.772588722239781
263,2.833213344056216
264,2.197224577336219
265,2.3978952727983707
266,2.3978952727983707
267,2.772588722239781
268,2.70805020110221
269,2.772588722239781
270,2.5649493574615367
271,2.772588722239781
272,2.197224577336219
273,2.4849066497880004
274,2.0794415416798357
275,2.6390573296152584
276,2.70805020110221
277,2.833213344056216
278,2.4849066497880004
279,2.772588722239781
280,2.4849066497880004
281,2.8903717578961645
282,2.4849066497880004
283,2.833213344056216
284,2.0794415416798357
285,3.044522437723423
286,2.6390573296152584
287,2.3978952727983707
288,2.4849066497880004
289,2.70805020110221
290,2.197224577336219
291,2.833213344056216
292,2.3978952727983707
293,2.3025850929940455
294,1.6094379124341003
295,2.70805020110221
296,2.4849066497880004
297,2.3025850929940455
298,1.9459101490553132
299,2.5649493574615367
300,2.197224577336219
301,1.9459101490553132
302,2.3025850929940455
303,2.0794415416798357
304,2.4849066497880004
305,2.5649493574615367
306,2.9444389791664403
307,2.4849066497880004
308,1.9459101490553132
309,2.0794415416798357
310,2.3025850929940455
311,2.197224577336219
312,2.3025850929940455
313,1.9459101490553132
314,2.197224577336219
315,2.0794415416798357
316,2.3978952727983707
317,1.791759469228055
318,2.5649493574615367
319,2.70805020110221
320,2.3978952727983707
321,2.197224577336219
322,2.6390573296152584
323,2.4849066497880004
324,2.197224577336219
325,2.4849066497880004
326,1.791759469228055
327,2.5649493574615367
328,1.9459101490553132
329,2.0794415416798357
330,1.9459101490553132
331,1.791759469228055
332,2.4849066497880004
333,1.791759469228055
334,2.3025850929940455
335,2.0794415416798357
336,2.197224577336219
337,2.3978952727983707
338,1.6094379124341003
339,1.9459101490553132
340,2.3978952727983707
341,2.197224577336219
342,2.3025850929940455
343,2.3978952727983707
344,1.6094379124341003
345,1.6094379124341003
346,1.9459101490553132
347,2.197224577336219
348,2.0794415416798357
349,1.0986122886681096
350,1.3862943611198906
351,1.9459101490553132
352,1.3862943611198906
353,2.3978952727983707
354,1.6094379124341003
355,1.6094379124341003
356,2.0794415416798357
357,1.6094379124341003
358,1.6094379124341003
359,1.791759469228055
360,1.9459101490553132
361,1.6094379124341003
362,2.197224577336219
363,2.197224577336219
364,1.6094379124341003
365,1.791759469228055
366,1.0986122886681096
367,2.197224577336219
368,1.6094379124341003
369,1.6094379124341003
370,1.3862943611198906
371,2.0794415416798357
372,2.5649493574615367
373,1.791759469228055
374,1.6094379124341003
375,1.9459101490553132
376,2.0794415416798357
377,1.791759469228055
378,2.197224577336219
379,1.791759469228055
380,1.6094379124341003
381,1.3862943611198906
382,1.791759469228055
383,1.9459101490553132
384,1.3862943611198906
385,1.6094379124341003
386,1.3862943611198906
387,1.6094379124341003
388,1.3862943611198906
389,2.197224577336219
390,1.6094379124341003
391,1.3862943611198906
392,1.0986122886681096
393,1.6094379124341003
394,1.9459101490553132
395,1.6094379124341003
396,1.9459101490553132
397,1.791759469228055
398,1.9459101490553132
399,1.6094379124341003
400,1.3862943611198906
401,1.3862943611198906
402,1.6094379124341003
403,0.6931471805599453
404,1.0986122886681096
405,1.9459101490553132
406,1.6094379124341003
407,1.3862943611198906
408,0.6931471805599453
409,1.791759469228055
410,1.3862943611198906
411,1.0986122886681096
412,2.197224577336219
413,1.9459101490553132
414,1.6094379124341003
415,2.197224577336219
416,1.0986122886681096
417,0.6931471805599453
419,2.197224577336219
420,2.0794415416798357
421,1.791759469228055
422,1.6094379124341003
423,1.791759469228055
424,1.9459101490553132
425,1.6094379124341003
426,1.6094379124341003
427,2.197224577336219
428,1.3862943611198906
429,0.6931471805599453
430,1.6094379124341003
431,0.0
432,1.6094379124341003
433,2.3978952727983707
434,2.0794415416798357
435,2.197224577336219
436,0.0
437,1.3862943611198906
438,1.6094379124341003
439,1.3862943611198906
440,1.9459101490553132
441,1.3862943611198906
442,1.9459101490553132
443,1.0986122886681096
444,1.0986122886681096
445,0.6931471805599453
446,0.6931471805599453
447,1.0986122886681096
448,1.9459101490553132
449,1.3862943611198906
450,0.6931471805599453
451,1.6094379124341003
452,1.3862943611198906
453,1.6094379124341003
454,0.6931471805599453
455,1.9459101490553132
456,1.0986122886681096
457,1.6094379124341003
458,0.6931471805599453
459,1.791759469228055
460,1.791759469228055
461,1.791759469228055
462,1.3862943611198906
463,1.6094379124341003
464,1.6094379124341003
465,1.791759469228055
466,0.6931471805599453
467,0.0
468,0.6931471805599453
469,0.0
470,0.6931471805599453
471,1.0986122886681096
472,1.6094379124341003
473,1.0986122886681096
474,1.6094379124341003
475,0.0
476,0.6931471805599453
477,0.6931471805599453
478,1.3862943611198906
479,1.0986122886681096
480,1.3862943611198906
481,1.6094379124341003
482,1.9459101490553132
483,1.3862943611198906
484,1.3862943611198906
485,1.3862943611198906
486,1.791759469228055
487,1.6094379124341003
488,1.3862943611198906
489,1.0986122886681096
490,1.0986122886681096
491,1.3862943611198906
492,1.0986122886681096
493,1.3862943611198906
494,1.791759469228055
495,0.0
496,1.3862943611198906
497,1.6094379124341003
498,0.6931471805599453
499,1.0986122886681096
500,1.0986122886681096
501,0.0
502,0.6931471805599453
503,0.6931471805599453
504,1.3862943611198906
505,0.6931471805599453
507,1.0986122886681096
508,1.3862943611198906
509,1.3862943611198906
510,0.6931471805599453
511,0.6931471805599453
512,1.6094379124341003
513,0.6931471805599453
514,0.6931471805599453
515,0.6931471805599453
516,1.3862943611198906
517,0.6931471805599453
518,1.3862943611198906
519,1.0986122886681096
520,1.0986122886681096
521,1.0986122886681096
522,1.0986122886681096
523,1.6094379124341003
524,1.6094379124341003
525,0.6931471805599453
526,1.0986122886681096
527,1.3862943611198906
528,1.3862943611198906
529,0.0
530,0.0
531,1.3862943611198906
532,1.6094379124341003
533,1.0986122886681096
534,0.0
535,1.3862943611198906
536,1.6094379124341003
537,1.6094379124341003
538,0.0
539,1.0986122886681096
540,0.0
541,0.6931471805599453
543,1.0986122886681096
544,1.9459101490553132
545,0.0
546,0.0
547,0.0
548,0.6931471805599453
549,0.0
550,1.3862943611198906
551,1.0986122886681096
552,1.0986122886681096
553,0.6931471805599453
554,1.0986122886681096
555,1.0986122886681096
556,1.3862943611198906
557,1.0986122886681096
558,0.6931471805599453
559,0.0
560,0.0
561,1.0986122886681096
562,1.3862943611198906
563,0.6931471805599453
564,1.6094379124341003
565,0.0
566,0.0
567,1.0986122886681096
568,1.0986122886681096
569,1.0986122886681096
570,1.0986122886681096
571,0.6931471805599453
572,1.9459101490553132
573,0.0
574,1.6094379124341003
576,0.0
577,1.0986122886681096
578,1.0986122886681096
579,0.6931471805599453
581,0.0
582,0.6931471805599453
583,0.0
584,0.6931471805599453
585,0.6931471805599453
586,1.0986122886681096
587,1.0986122886681096
588,0.0
589,1.791759469228055
590,0.0
591,1.0986122886681096
592,0.6931471805599453
593,1.0986122886681096
594,0.6931471805599453
595,1.3862943611198906
596,1.3862943611198906
597,1.3862943611198906
598,1.0986122886681096
599,1.791759469228055
600,0.0
601,0.6931471805599453
603,1.0986122886681096
604,0.0
605,0.0
606,0.6931471805599453
607,1.6094379124341003
608,0.0
609,0.6931471805599453
610,0.6931471805599453
611,1.6094379124341003
612,1.0986122886681096
613,0.0
614,1.3862943611198906
615,1.0986122886681096
616,0.6931471805599453
618,0.0
619,0.6931471805599453
620,0.6931471805599453
621,1.0986122886681096
622,1.0986122886681096
623,0.6931471805599453
624,0.0
625,0.6931471805599453
627,0.0
628,0.6931471805599453
629,0.0
630,1.0986122886681096
631,0.6931471805599453
633,0.6931471805599453
634,1.3862943611198906
635,0.0
636,0.0
637,0.6931471805599453
638,0.0
639,0.6931471805599453
640,0.0
641,0.0
642,1.0986122886681096
643,1.0986122886681096
644,1.0986122886681096
645,1.791759469228055
646,0.6931471805599453
647,0.0
648,0.6931471805599453
649,0.6931471805599453
650,0.6931471805599453
651,0.0
652,1.3862943611198906
653,0.0
654,0.6931471805599453
655,0.0
656,1.0986122886681096
657,0.0
658,1.0986122886681096
660,0.6931471805599453
662,0.0
663,0.0
664,0.0
665,0.6931471805599453
666,0.0
667,0.6931471805599453
668,0.0
669,0.6931471805599453
670,0.6931471805599453
671,1.791759469228055
672,1.0986122886681096
673,0.0
675,1.3862943611198906
676,0.0
678,0.6931471805599453
679,0.6931471805599453
680,0.0
681,1.9459101490553132
682,1.3862943611198906
683,0.0
688,0.6931471805599453
689,0.0
690,0.0
692,0.0
694,0.6931471805599453
695,1.6094379124341003
696,0.0
699,1.3862943611198906
701,1.0986122886681096
702,0.6931471805599453
703,0.0
704,0.6931471805599453
706,0.6931471805599453
707,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.6931471805599453
716,1.0986122886681096
717,1.0986122886681096
718,0.0
719,0.6931471805599453
721,1.0986122886681096
722,1.3862943611198906
723,0.6931471805599453
724,0.6931471805599453
725,0.6931471805599453
726,0.0
728,0.6931471805599453
729,0.6931471805599453
730,1.0986122886681096
733,0.0
734,0.6931471805599453
736,0.6931471805599453
737,0.0
738,0.6931471805599453
739,0.6931471805599453
742,0.6931471805599453
743,1.0986122886681096
744,0.0
745,0.6931471805599453
746,0.0
750,0.6931471805599453
752,0.6931471805599453
753,0.0
754,0.0
756,1.0986122886681096
757,0.6931471805599453
758,1.3862943611198906
760,0.0
761,0.6931471805599453
762,1.3862943611198906
763,1.6094379124341003
765,0.0
767,0.6931471805599453
768,0.0
769,0.0
770,0.0
771,1.0986122886681096
772,1.0986122886681096
775,1.0986122886681096
776,0.6931471805599453
777,0.6931471805599453
778,0.6931471805599453
779,0.0
780,0.6931471805599453
781,0.6931471805599453
783,0.6931471805599453
784,1.0986122886681096
786,1.0986122886681096
787,1.6094379124341003
788,0.0
790,1.0986122886681096
791,0.6931471805599453
792,0.0
793,0.0
795,0.0
796,0.6931471805599453
797,0.0
798,0.0
799,0.0
801,0.0
802,0.0
804,0.6931471805599453
805,0.0
806,0.0
807,0.0
808,0.6931471805599453
809,0.0
810,0.0
811,1.0986122886681096
812,1.0986122886681096
813,0.6931471805599453
815,0.0
816,1.3862943611198906
817,0.6931471805599453
820,0.0
821,0.6931471805599453
822,0.0
824,0.0
825,0.6931471805599453
827,0.0
829,0.0
831,0.6931471805599453
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
841,0.6931471805599453
842,0.6931471805599453
843,0.0
844,0.0
847,0.0
850,0.0
851,0.0
852,1.0986122886681096
854,0.6931471805599453
855,0.0
857,1.0986122886681096
858,0.0
859,0.0
862,0.6931471805599453
864,0.0
865,0.6931471805599453
866,0.0
867,0.0
868,0.0
869,0.6931471805599453
871,0.0
872,0.0
873,0.0
874,0.0
877,0.0
880,0.0
881,0.0
882,0.0
883,0.0
885,1.0986122886681096
888,0.0
890,0.6931471805599453
891,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.6931471805599453
900,1.0986122886681096
901,0.6931471805599453
902,0.0
903,1.0986122886681096
905,0.6931471805599453
908,0.0
909,1.0986122886681096
911,0.0
913,1.3862943611198906
914,0.6931471805599453
917,0.6931471805599453
918,0.0
920,0.6931471805599453
921,1.0986122886681096
922,0.6931471805599453
923,0.6931471805599453
924,0.6931471805599453
925,0.0
926,0.0
927,0.0
928,0.0
929,1.0986122886681096
930,0.0
931,0.0
934,0.0
937,0.0
938,0.0
939,0.0
940,0.0
942,1.3862943611198906
943,0.0
945,0.0
948,0.6931471805599453
949,0.0
950,0.0
951,0.0
952,1.0986122886681096
953,0.0
954,0.0
955,0.6931471805599453
956,0.0
957,0.0
959,0.0
960,0.6931471805599453
961,0.0
963,0.0
964,0.6931471805599453
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
978,0.0
979,0.0
980,0.0
983,0.0
984,0.0
985,0.0
987,0.0
990,0.0
995,0.6931471805599453
996,0.0
997,0.0
1000,0.0
1003,1.0986122886681096
1004,0.6931471805599453
1005,0.6931471805599453
1007,0.0
1009,0.0
1010,0.0
1012,0.0
1014,0.6931471805599453
1016,0.0
1017,0.6931471805599453
1020,0.0
1023,0.0
1024,0.0
1027,0.6931471805599453
1028,0.0
1031,0.0
1036,0.0
1038,0.0
1040,0.0
1042,0.0
1044,0.0
1051,0.6931471805599453
1052,0.0
1053,0.0
1054,0.0
1057,0.0
1059,0.0
1061,0.6931471805599453
1063,0.0
1067,0.0
1069,0.0
1071,0.0
1074,0.0
1075,0.0
1078,0.0
1080,0.6931471805599453
1082,0.0
1084,0.0
1086,0.6931471805599453
1087,0.0
1090,0.0
1097,0.6931471805599453
1099,0.0
1108,0.6931471805599453
1109,0.0
1114,0.0
1118,0.6931471805599453
1120,0.6931471805599453
1122,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1130,0.6931471805599453
1131,0.0
1134,0.0
1135,0.6931471805599453
1137,0.0
1138,0.0
1143,0.0
1147,0.6931471805599453
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.6931471805599453
1160,0.0
1161,0.6931471805599453
1162,0.0
1164,0.0
1165,0.6931471805599453
1170,0.0
1172,0.6931471805599453
1173,0.6931471805599453
1175,0.0
1180,0.6931471805599453
1182,0.0
1188,0.0
1189,0.0
1191,0.0
1194,0.0
1195,0.6931471805599453
1198,0.0
1200,0.6931471805599453
1203,0.0
1209,0.0
1210,1.0986122886681096
1216,0.0
1217,0.6931471805599453
1218,0.0
1223,0.0
1224,0.0
1226,0.0
1228,0.0
1229,0.0
1236,0.6931471805599453
1239,0.0
1241,0.0
1243,0.0
1245,0.6931471805599453
1249,0.0
1250,0.0
1251,0.0
1253,0.0
1261,0.6931471805599453
1262,0.6931471805599453
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1271,0.0
1273,0.0
1278,0.0
1279,0.0
1281,0.0
1285,0.0
1291,0.0
1295,0.0
1296,0.0
1297,0.0
1302,0.0
1308,0.0
1312,0.6931471805599453
1314,0.0
1316,0.0
1317,0.0
1318,0.6931471805599453
1336,0.0
1339,0.0
1342,0.0
1346,0.0
1350,0.0
1353,0.6931471805599453
1354,0.0
1361,0.0
1365,0.0
1369,0.6931471805599453
1375,0.0
1376,0.0
1382,0.0
1389,0.0
1390,0.0
1391,0.0
1398,0.0
1399,0.0
1401,0.0
1405,0.0
1407,0.6931471805599453
1413,0.6931471805599453
1415,0.0
1417,0.6931471805599453
1427,0.0
1430,0.0
1437,0.0
1444,0.0
1445,0.0
1452,0.0
1457,0.0
1462,0.0
1468,0.0
1481,0.0
1482,0.6931471805599453
1484,0.0
1485,0.0
1492,0.0
1493,0.0
1497,0.0
1498,1.0986122886681096
1506,0.0
1525,0.0
1529,0.0
1537,0.6931471805599453
1551,0.0
1560,0.0
1566,0.0
1574,0.0
1575,0.0
1576,0.0
1580,0.0
1583,0.0
1584,0.0
1589,0.6931471805599453
1599,0.0
1617,0.0
1618,0.0
1619,0.0
1622,0.0
1626,0.0
1649,0.6931471805599453
1673,0.0
1674,0.0
1694,0.0
1700,0.0
1712,0.0
1735,0.0
1777,0.0
1805,0.0
1807,0.0
1824,0.0
1841,0.0
1879,0.0
1883,0.0
1886,0.0
1892,0.0
1905,0.0
1915,0.0
1916,0.0
1920,0.0
1921,0.0
1926,0.0
1936,0.0
1948,0.0
1949,0.0
1950,0.0
1966,0.0
1973,0.0
1981,0.0
1986,0.0
1988,0.0
2018,0.0
2049,0.0
2112,0.0
2165,0.0
2207,0.0
2232,0.0
2258,0.0
2381,0.0
2437,0.0
2473,0.0
2595,0.0
2632,0.0
2924,0.0
2972,0.0
2980,0.0
